Order,Family,Name,Scientific name,Size (cm),Cavity nester type,Reference ,Obligate or Facultative,Occasional,Excavated,Decay-formed,Excavator species,Status,Nearctic,Palearctic,Neotropical,Afrotropical,Oriental,Australasia
Psittaciformes,Psittacidae (Parrots),Budgerigar,Melopsittacus undulatus,18,Non-excavator,10,Obligate,,,X,,Not globally threatened,,,,,,1
Psittaciformes,Psittacidae (Parrots),Plum-faced Lorikeet,Oreopsittacus arfaki,15–17,Non-excavator,Inferred,Unknown,,,,,Not globally threatened,,,,,,1
Psittaciformes,Psittacidae (Parrots),Stella's Lorikeet,Charmosyna stellae,36–41,Non-excavator,Inferred,Unknown,,,,,Not Globally Threatened,,,,,,1
Psittaciformes,Psittacidae (Parrots),Palm Lorikeet,Charmosyna palmarum,15–17,Non-excavator,Inferred,Unknown,,,,,Vulnerable,,,,,,1
Psittaciformes,Psittacidae (Parrots),Red-chinned Lorikeet,Charmosyna rubrigularis,17,Non-excavator,Inferred,Unknown,,,,,Not globally threatened,,,,,,1
Psittaciformes,Psittacidae (Parrots),Meek's Lorikeet,Charmosyna meeki,16,Non-excavator,Inferred,Unknown,,,,,Not globally threatened,,,,,,1
Psittaciformes,Psittacidae (Parrots),Blue-fronted Lorikeet,Charmosyna toxopei,16,Non-excavator,Inferred,Unknown,,,,,Critically Endangered,,,,,,1
Psittaciformes,Psittacidae (Parrots),Striated Lorikeet,Charmosyna multistriata,18 ,Non-excavator,Inferred,Unknown,,,,,Not globally threatened,,,,,,1
Psittaciformes,Psittacidae (Parrots),Pygmy Lorikeet,Charmosyna wilhelminae,13,Non-excavator,Inferred,Unknown,,,,,Not globally threatened,,,,,,1
Psittaciformes,Psittacidae (Parrots),Red-fronted Lorikeet,Charmosyna rubronotata,17,Non-excavator,Inferred,Unknown,,,,,Not globally threatened,,,,,,1
Psittaciformes,Psittacidae (Parrots),New Caledonian Lorikeet,Charmosyna diadema,19,Non-excavator,Inferred,Unknown,,,,,Critically Endangered,,,,,,1
Psittaciformes,Psittacidae (Parrots),Red-throated Lorikeet,Charmosyna amabilis,18,Non-excavator,Inferred,Unknown,,,,,Critically Endangered,,,,,,1
Psittaciformes,Psittacidae (Parrots),Duchess Lorikeet,Charmosyna margarethae,20,Non-excavator,Inferred,Unknown,,,,,Not globally threatened,,,,,,1
Psittaciformes,Psittacidae (Parrots),Josephine's Lorikeet,Charmosyna josefinae,23–25,Non-excavator,Inferred,Unknown,,,,,Not globally threatened,,,,,,1
Psittaciformes,Psittacidae (Parrots),Papuan Lorikeet,Charmosyna papou,36–42,Non-excavator,Inferred,Unknown,,,,,Not globally threatened,,,,,,1
Psittaciformes,Psittacidae (Parrots),Red-flanked Lorikeet ,Charmosyna placentis,15–17,Non-excavator,50,Unknown,,,,,Not globally threatened,,,,,,1
Psittaciformes,Psittacidae (Parrots),Fairy Lorikeet,Charmosyna pulchella,18–19,Non-excavator,50,Unknown,,,,,Not globally threatened,,,,,,1
Psittaciformes,Psittacidae (Parrots),Collared Lory,Phigys solitarius,20,Non-excavator,Inferred,Unknown,,,,,Not globally threatened,,,,,,1
Psittaciformes,Psittacidae (Parrots),Rimatara Lorikeet,Vini kuhlii,19 ,Non-excavator,26,Unknown,,,X,,Endangered,,,,,,1
Psittaciformes,Psittacidae (Parrots),Blue-crowned Lorikeet,Vini australis,19,Non-excavator,10,Facultative,,,X,,Not globally threatened,,,,,,1
Psittaciformes,Psittacidae (Parrots),Blue Lorikeet,Vini peruviana,18 ,Non-excavator,10,Unknown,,,X,,Vulnerable,,,,,,1
Psittaciformes,Psittacidae (Parrots),Henderson Lorikeet,Vini stepheni,19,Non-excavator,Inferred,Unknown,,,X,,Vulnerable,,,,,,1
Psittaciformes,Psittacidae (Parrots),Ultramarine Lorikeet,Vini ultramarina,18,Non-excavator,10,Facultative,,,X,,Endangered,,,,,,1
Psittaciformes,Psittacidae (Parrots),Black Lory,Chalcopsitta atra,32,Non-excavator,Inferred,Unknown,,,X,,Not globally threatened,,,,,,1
Psittaciformes,Psittacidae (Parrots),Brown Lory,Chalcopsitta duivenbodei,31,Non-excavator,Inferred,Unknown,,,X,,Not globally threatened,,,,,,1
Psittaciformes,Psittacidae (Parrots),Yellow-streaked Lory,Chalcopsitta scintillata,31,Non-excavator,10,Unknown,,,X,,Not globally threatened,,,,,,1
Psittaciformes,Psittacidae (Parrots),Cardinal Lory,Chalcopsitta cardinalis,30–31,Non-excavator,10,Unknown,,,X,,Not globally threatened,,,,,,1
Psittaciformes,Psittacidae (Parrots),Chattering Lory,Lorius garrulus,30,Non-excavator,Inferred,Obligate,,,,,Vulnerable,,,,,,1
Psittaciformes,Psittacidae (Parrots),Purple-bellied Lory,Lorius hypoinochrous,26–27,Non-excavator,50,Obligate,,,,,Not globally threatened,,,,,,1
Psittaciformes,Psittacidae (Parrots),Purple-naped Lory,Lorius domicella,28,Non-excavator,Inferred,Obligate,,,,,Endangered,,,,,,1
Psittaciformes,Psittacidae (Parrots),Black-capped Lory,Lorius lory,29–33,Non-excavator,10,Obligate,,X,,,Not globally threatened,,,,,,1
Psittaciformes,Psittacidae (Parrots),White-naped Lory,Lorius albidinucha,26–28,Non-excavator,50,Obligate,,,,,Not globally threatened,,,,,,1
Psittaciformes,Psittacidae (Parrots),Yellow-bibbed Lory,Lorius chlorocercus,28,Non-excavator,Inferred,Obligate,,,,,Not globally threatened,,,,,,1
Psittaciformes,Psittacidae (Parrots),Musk Lorikeet,Glossopsitta concinna,22,Non-excavator,10,Obligate,,,X,,Not globally threatened,,,,,,1
Psittaciformes,Psittacidae (Parrots),Little Lorikeet,Glossopsitta pusilla,15,Non-excavator,8,Obligate,,,X,,Not globally threatened,,,,,,1
Psittaciformes,Psittacidae (Parrots),Purple-crowned Lorikeet,Glossopsitta porphyrocephala,15,Non-excavator,10,Obligate,,,X,,Not globally threatened,,,,,,1
Psittaciformes,Psittacidae (Parrots),Varied Lorikeet,Psitteuteles versicolor,18–19,Non-excavator,Inferred,Unknown,,,X,,Not globally threatened,,,,,,1
Psittaciformes,Psittacidae (Parrots),Iris Lorikeet,Psitteuteles iris,20–22,Non-excavator,Inferred,Unknown,,,X,,Not globally threatened,,,,,1,
Psittaciformes,Psittacidae (Parrots),Goldie's Lorikeet,Psitteuteles goldiei,19,Non-excavator,50,Unknown,,,X,,Not globally threatened,,,,,,1
Psittaciformes,Psittacidae (Parrots),Red-and-blue Lory,Eos histrio,31,Non-excavator,10,Obligate,,,X,,Endangered,,,,,1,
Psittaciformes,Psittacidae (Parrots),Violet-necked Lory,Eos squamata,27,Non-excavator,24,Obligate,,,X,,Not globally threatened,,,,,,1
Psittaciformes,Psittacidae (Parrots),Blue-streaked Lory,Eos reticulata,31,Non-excavator,Inferred,Obligate,,,X,,Not globally threatened,,,,,,1
Psittaciformes,Psittacidae (Parrots),Black-winged Lory,Eos cyanogenia,30,Non-excavator,Inferred,Obligate,,,X,,Vulnerable,,,,,,1
Psittaciformes,Psittacidae (Parrots),Blue-eared Lory,Eos semilarvata,24,Non-excavator,Inferred,Obligate,,,X,,Not globally threatened,,,,,,1
Psittaciformes,Psittacidae (Parrots),Red Lory,Eos bornea,31,Non-excavator,10,Obligate,,,X,,Not globally threatened,,,,,,1
Psittaciformes,Psittacidae (Parrots),Dusky Lory,Pseudeos fuscata,25,Non-excavator,10,Obligate,,,X,,Not globally threatened,,,,,,1
Psittaciformes,Psittacidae (Parrots),Mustard-capped Lorikeet,Trichoglossus meyeri,21,Non-excavator,Inferred,Unknown,,,X,,Not Globally Threatened,,,,,1,
Psittaciformes,Psittacidae (Parrots),Biak Lorikeet,Trichoglossus rosenbergii,26,Non-excavator,Inferred,Unknown,,,X,,Vulnerable,,,,,,1
Psittaciformes,Psittacidae (Parrots),Red-collared Lorikeet,Trichoglossus rubritorquis,26,Non-excavator,Inferred,Unknown,,,X,,Not Globally Threatened,,,,,,1
Psittaciformes,Psittacidae (Parrots),Flores Lorikeet,Trichoglossus weberi,25,Non-excavator,Inferred,Unknown,,,X,,Not Globally Threatened,,,,,1,
Psittaciformes,Psittacidae (Parrots),Scarlet-breasted Lorikeet,Trichoglossus forsteni,25–30,Non-excavator,Inferred,Obligate,,,X,,Not globally threatened,,,,,1,
Psittaciformes,Psittacidae (Parrots),Coconut Lorikeet ,Trichoglossus haematodus,25–30,Non-excavator,Inferred,Facultative,,,X,,Not globally threatened,,,,,,1
Psittaciformes,Psittacidae (Parrots),Marigold Lorikeet,Trichoglossus capistratus,26,Non-excavator,10,Obligate,,,X,,Not globally threatened,,,,,1,
Psittaciformes,Psittacidae (Parrots),Ornate Lorikeet,Trichoglossus ornatus,25,Non-excavator,Inferred,Unknown,,,X,,Not globally threatened,,,,,,1
Psittaciformes,Psittacidae (Parrots),Rainbow Lorikeet,Trichoglossus moluccanus,25–30,Non-excavator,10,Facultative,,,X,,Not globally threatened,,,,,,1
Psittaciformes,Psittacidae (Parrots),Olive-headed Lorikeet,Trichoglossus euteles,25,Non-excavator,Inferred,Unknown,,,X,,Not globally threatened,,,,,1,
Psittaciformes,Psittacidae (Parrots),Yellow-and-green Lorikeet,Trichoglossus flavoviridis,21,Non-excavator,Inferred,Unknown,,,X,,Not globally threatened,,,,,1,
Psittaciformes,Psittacidae (Parrots),Mindanao Lorikeet,Trichoglossus johnstoniae,20,Non-excavator,Inferred,Unknown,,,X,,Not globally threatened,,,,,1,
Psittaciformes,Psittacidae (Parrots),Pohnpei Lorikeet,Trichoglossus rubiginosus,24,Non-excavator,Inferred,Unknown,,,X,,Not globally threatened,,,,,1,
Psittaciformes,Psittacidae (Parrots),Scaly-breasted Lorikeet,Trichoglossus chlorolepidotus,23,Non-excavator,10,Obligate,,,X,,Not globally threatened,,,,,,1
Psittaciformes,Psittacidae (Parrots),Flores Hanging-parrot,Loriculus flosculus,11–12,Non-excavator,Inferred,Unknown,,,X,,Endangered,,,,,1,
Psittaciformes,Psittacidae (Parrots),Orange-fronted Hanging-parrot ,Loriculus aurantiifrons,10,Non-excavator,10,Obligate,,,X,,Not globally threatened,,,,,,1
Psittaciformes,Psittacidae (Parrots),Sulawesi Hanging-parrot ,Loriculus stigmatus,15,Non-excavator,Inferred,Obligate,,,X,,Not globally threatened,,,,,1,
Psittaciformes,Psittacidae (Parrots),Bismarck Hanging-parrot,Loriculus tener,10,Non-excavator,10,Unknown,,,X,,Not globally threatened,,,,,,1
Psittaciformes,Psittacidae (Parrots),Vernal Hanging-parrot,Loriculus vernalis,13,Non-excavator,10,Obligate,,,X,,Not globally threatened,,1,,,1,
Psittaciformes,Psittacidae (Parrots),Sri Lanka Hanging-parrot,Loriculus beryllinus,13–14,Non-excavator,10,Obligate,,,X,,Not globally threatened,,,,,1,
Psittaciformes,Psittacidae (Parrots),Philippine Hanging-parrot,Loriculus philippensis,14,Non-excavator,Inferred,Obligate,,,X,,Not globally threatened,,,,,1,
Psittaciformes,Psittacidae (Parrots),Blue-crowned Hanging-parrot,Loriculus galgulus,12,Non-excavator,10,Obligate,,,X,,Not globally threatened,,,,,1,
Psittaciformes,Psittacidae (Parrots),Sula Hanging-parrot,Loriculus sclateri,14,Non-excavator,Inferred,Unknown,,,X,,Not globally threatened,,,,,,1
Psittaciformes,Psittacidae (Parrots),Moluccan Hanging-parrot,Loriculus amabilis,11,Non-excavator,Inferred,Unknown,,,X,,Not globally threatened,,,,,,1
Psittaciformes,Psittacidae (Parrots),Sangihe Hanging-parrot,Loriculus catamene,12,Non-excavator,Inferred,Unknown,,,X,,Not globally threatened,,,,,1,
Psittaciformes,Psittacidae (Parrots),Pygmy Hanging-parrot,Loriculus exilis,10–11,Non-excavator,10,Obligate,,,X,,Not globally threatened,,,,,1,
Psittaciformes,Psittacidae (Parrots),Yellow-throated Hanging-parrot,Loriculus pusillus,12,Non-excavator,10,Obligate,,X,X,Megalaimidae,Not globally threatened,,,1,,,
Psittaciformes,Psittacidae (Parrots),Grey-headed Lovebird,Agapornis canus,13–15,Non-excavator,10,Obligate,,,X,,Not globally threatened,,,,1,,
Psittaciformes,Psittacidae (Parrots),Nyasa Lovebird,Agapornis lilianae,14,Non-excavator,10,Facultative,,,X,,Not globally threatened,,,,1,,
Psittaciformes,Psittacidae (Parrots),Black-collared Lovebird,Agapornis swindernianus,13,Non-excavator,11,Facultative,,,X,,Not globally threatened,,,,1,,
Psittaciformes,Psittacidae (Parrots),Black-winged Lovebird,Agapornis taranta,16,Non-excavator,10,Facultative,,,X,,Not globally threatened,,,,1,,
Psittaciformes,Psittacidae (Parrots),Fischer's Lovebird,Agapornis fischeri,15,Non-excavator,10,Facultative,,X,X,Picidae and Lybiidae,Not globally threatened,,,,1,,
Psittaciformes,Psittacidae (Parrots),Yellow-collared Lovebird,Agapornis personatus,13–15,Non-excavator,10,Facultative,,,X,,Not globally threatened,,,1,,,
Psittaciformes,Psittacidae (Parrots),Black-cheeked Lovebird,Agapornis nigrigenis,14,Non-excavator,10,Facultative,,,X,,Vulnerable,,,,1,,
Psittaciformes,Psittacidae (Parrots),Grey Parrot,Psittacus erithacus,28–39,Non-excavator,2; 10,Obligate,,,X,,Vulnerable,,,,1,,
Psittaciformes,Psittacidae (Parrots),Timneh Parrot,Psittacus timneh,28–39,Non-excavator,10,Obligate,,,X,,Vulnerable,,,,1,,
Psittaciformes,Psittacidae (Parrots),Brown Parrot,Poicephalus meyeri,21–25,Non-excavator,10,Obligate,,X,X,Picidae,Not globally threatened,,,,1,,
Psittaciformes,Psittacidae (Parrots),Rüppell's Parrot,Poicephalus rueppellii,22–25,Non-excavator,10; 38,Obligate,,X,X,Picidae,Not globally threatened,,,,1,,
Psittaciformes,Psittacidae (Parrots),Brown-necked Parrot,Poicephalus robustus,30–36 ,Non-excavator,10,Obligate,,,X,,Not globally threatened,,,,1,,
Psittaciformes,Psittacidae (Parrots),Red-fronted Parrot,Poicephalus gulielmi,26–30,Non-excavator,10,Obligate,,,X,,Not globally threatened,,,,1,,
Psittaciformes,Psittacidae (Parrots),Brown-headed Parrot,Poicephalus cryptoxanthus,23–25,Non-excavator,Inferred,Obligate,,,X,,Not globally threatened,,,,1,,
Psittaciformes,Psittacidae (Parrots),Niam-niam Parrot,Poicephalus crassus,25,Non-excavator,Inferred,Obligate,,,X,,Not globally threatened,,,,1,,
Psittaciformes,Psittacidae (Parrots),Red-bellied Parrot,Poicephalus rufiventris,25,Non-excavator,Inferred,Obligate,,,X,,Not globally threatened,,,,1,,
Psittaciformes,Psittacidae (Parrots),Senegal Parrot,Poicephalus senegalus,23,Non-excavator,10,Obligate,,,X,,Not globally threatened,,,,1,,
Psittaciformes,Psittacidae (Parrots),Yellow-fronted Parrot,Poicephalus flavifrons,28,Non-excavator,Inferred,Obligate,,,X,,Not globally threatened,,,,1,,
Psittaciformes,Psittacidae (Parrots),Blue-fronted Parrotlet,Touit dilectissimus,17–18,Unknown,Inferred,Facultative,,,,,Not globally threatened,,,1,,,
Psittaciformes,Psittacidae (Parrots),Lilac-tailed Parrotlet,Touit batavicus,14,Unknown,10,Facultative,,,X,,Not globally threatened,,,1,,,
Psittaciformes,Psittacidae (Parrots),Scarlet-shouldered Parrotlet,Touit huetii,15–16,Unknown,Inferred,Facultative,,,,,Vulnerable,,,1,,,
Psittaciformes,Psittacidae (Parrots),Red-fronted Parrotlet,Touit costaricensis,17,Unknown,Inferred,Unknown,,,,,Vulnerable,,,1,,,
Psittaciformes,Psittacidae (Parrots),Sapphire-rumped Parrotlet,Touit purpuratus,17–18,Facultative excavator,10,Unknown,,X,,,Not globally threatened,,,1,,,
Psittaciformes,Psittacidae (Parrots),Brown-backed Parrotlet,Touit melanonotus,15,Unknown,Inferred,Unknown,,,,,Endangered,,,1,,,
Psittaciformes,Psittacidae (Parrots),Golden-tailed Parrotlet,Touit surdus,16,Unknown,Inferred,Unknown,,,,,Vulnerable,,,1,,,
Psittaciformes,Psittacidae (Parrots),Spot-winged Parrotlet,Touit stictopterus,17–18 ,Unknown,Inferred,Unknown,,,,,Vulnerable,,,1,,,
Psittaciformes,Psittacidae (Parrots),Barred Parakeet,Bolborhynchus lineola,16–18,Non-excavator,10,Unknown,,,X,,Not globally threatened,1,,1,,,
Psittaciformes,Psittacidae (Parrots),Grey-hooded Parakeet ,Psilopsiagon aymara,18–20,Facultative excavator,10,Facultative,,X,,,Not globally threatened,,,1,,,
Psittaciformes,Psittacidae (Parrots),Tepui Parrotlet,Nannopsittaca panychlora,14,Non-excavator,Inferred,Unknown,,,,,Not globally threatened,,,1,,,
Psittaciformes,Psittacidae (Parrots),Amazonian Parrotlet,Nannopsittaca dachilleae,14,Non-excavator,Inferred,Unknown,,,,,Not globally threatened,,,1,,,
Psittaciformes,Psittacidae (Parrots),Grey-cheeked Parakeet,Brotogeris pyrrhoptera,20 ,Facultative excavator,10,Facultative,,X,X,,Endangered,,,1,,,
Psittaciformes,Psittacidae (Parrots),Tui Parakeet,Brotogeris sanctithomae,,Facultative excavator,4,Facultative,,X,X,,,,,,,,
Psittaciformes,Psittacidae (Parrots),White-winged Parakeet ,Brotogeris versicolurus,22,Facultative excavator,10,Facultative,,X,X,,Not globally threatened,,,1,,,
Psittaciformes,Psittacidae (Parrots),Plain Parakeet,Brotogeris tirica,23,Facultative excavator,10; 16,Obligate,,X,X,Picidae,Not globally threatened,,,1,,,
Psittaciformes,Psittacidae (Parrots),Yellow-chevroned Parakeet,Brotogeris chiriri,20–25,Facultative excavator,4,Facultative,,X,X,,Not globally threatened,,,1,,,
Psittaciformes,Psittacidae (Parrots),Orange-chinned Parakeet,Brotogeris jugularis,18–19,Facultative excavator,10,Obligate,,X,X,Picidae,Not globally threatened,,,1,,,
Psittaciformes,Psittacidae (Parrots),Cobalt-winged Parakeet,Brotogeris cyanoptera,18–20,Facultative excavator,10,Facultative,,X,X,,Not globally threatened,,,1,,,
Psittaciformes,Psittacidae (Parrots),Golden-winged Parakeet,Brotogeris chrysoptera,16,Facultative excavator,10,Facultative,,X,X,,Not globally threatened,,,1,,,
Psittaciformes,Psittacidae (Parrots),Pileated Parrot,Pionopsitta pileata,22,Non-excavator,10,Obligate,,,X,,Not globally threatened,,,1,,,
Psittaciformes,Psittacidae (Parrots),Blue-bellied Parrot,Triclaria malachitacea,28 ,Non-excavator,10,Obligate,,,X,,Not globally threatened,,,1,,,
Psittaciformes,Psittacidae (Parrots),Rusty-faced Parrot,Hapalopsittaca amazonina,23,Non-excavator,Inferred,Obligate,,,X,,Vulnerable,,,1,,,
Psittaciformes,Psittacidae (Parrots),Indigo-winged Parrot,Hapalopsittaca fuertesi,23–24,Non-excavator,10,Obligate,,,X,,Critically Endangered,,,1,,,
Psittaciformes,Psittacidae (Parrots),Red-faced Parrot,Hapalopsittaca pyrrhops,22,Non-excavator,10,Obligate,,,X,,Vulnerable,,,1,,,
Psittaciformes,Psittacidae (Parrots),Black-winged Parrot,Hapalopsittaca melanotis,24,Non-excavator,Inferred,Obligate,,,X,,Not globally threatened,,,1,,,
Psittaciformes,Psittacidae (Parrots),Brown-hooded Parrot,Pyrilia haematotis,21–23,Facultative excavator,37,Obligate,,,X,,Not globally threatened,,,1,,,
Psittaciformes,Psittacidae (Parrots),Rose-faced Parrot,Pyrilia pulchra,23,Non-excavator,Inferred,Obligate,,,X,,Not globally threatened,,,1,,,
Psittaciformes,Psittacidae (Parrots),Saffron-headed Parrot,Pyrilia pyrilia,24 ,Non-excavator,Inferred,Obligate,,,X,,Not globally threatened,,,1,,,
Psittaciformes,Psittacidae (Parrots),Orange-cheeked Parrot,Pyrilia barrabandi,25,Non-excavator,Inferred,Obligate,,,X,,Not globally threatened,,,1,,,
Psittaciformes,Psittacidae (Parrots),Caica Parrot,Pyrilia caica,23,Non-excavator,10,Obligate,,,X,,Not globally threatened,,,1,,,
Psittaciformes,Psittacidae (Parrots),Bald Parrot,Pyrilia aurantiocephala,23,Non-excavator,Inferred,Obligate,,,X,,Not globally threatened,,,1,,,
Psittaciformes,Psittacidae (Parrots),Vulturine Parrot,Pyrilia vulturina,23,Non-excavator,Inferred,Obligate,,,X,,Not globally threatened,,,1,,,
Psittaciformes,Psittacidae (Parrots),White-crowned Parrot ,Pionus senilis,24,Non-excavator,37,Obligate,,X,X,Picidae,Not globally threatened,,,1,,,
Psittaciformes,Psittacidae (Parrots),White-capped Parrot,Pionus seniloides,26–29,Non-excavator,Inferred,Unknown,,X,X,,Not globally threatened,,,1,,,
Psittaciformes,Psittacidae (Parrots),Dusky Parrot,Pionus fuscus,25–26,Non-excavator,Inferred,Obligate,,X,X,,Not globally threatened,,,1,,,
Psittaciformes,Psittacidae (Parrots),Red-billed Parrot,Pionus sordidus,28,Non-excavator,Inferred,Obligate,,X,X,,Not globally threatened,,,1,,,
Psittaciformes,Psittacidae (Parrots),Scaly-headed Parrot,Pionus maximiliani,25–29,Non-excavator,5,Obligate,,X,X,Picidae,Not globally threatened,,,1,,,
Psittaciformes,Psittacidae (Parrots),Blue-headed Parrot,Pionus menstruus,24–28,Non-excavator,10,Facultative,,X,X,,Not globally threatened,,,1,,,
Psittaciformes,Psittacidae (Parrots),Blue-breasted Parrot,Pionus reichenowi,24–28,Non-excavator,Inferred,Unknown,,X,X,,Not Globally Threatened,,,1,,,
Psittaciformes,Psittacidae (Parrots),Plum-crowned Parrot,Pionus tumultuosus,29–30,Non-excavator,Inferred,Unknown,,X,X,,Not Globally Threatened,,,1,,,
Psittaciformes,Psittacidae (Parrots),Bronze-winged Parrot,Pionus chalcopterus,28–29,Non-excavator,Inferred,Obligate,,X,X,,Not globally threatened,,,1,,,
Psittaciformes,Psittacidae (Parrots),Short-tailed Parrot,Graydidascalus brachyurus,24,Non-excavator,Inferred,Unknown,,,,,Not globally threatened,,,1,,,
